id,design,varied,bottle,fill,pitch,approach,yaw,dx,dy,neck_mm,bottle_d_mm,liquid_mm,liquid_g,dive_target_mm,diverged,wall_s,sim_s,contacts_pads_bottle,contacts_blades_cap,contacts_pipette_bottle,contacts_pipette_clamp,contacts_rig_floor,contacts_pads_floor,contacts_pipette_floor,contacts_rig_bottle,table_hit_s,thread_released_s,thread_reengaged_s,slip_mm,tilt_in_hand_deg,track_worst,pad_height_mm,pad_planned_mm,lift_mm,cap_rise_mm,blade_contacts,cap_off_axis_mm,cap_to_seat_mm,tip_off_axis_mm,tip_height_mm,tip_submerged_mm,bottle_tilt_dive_deg,liquid_to_shoulder_mm,recap_lift_mm,cap_end_mm,placed_error_mm,placed_tilt_deg,placed_z_mm,ok_table,ok_grip,ok_lift,ok_uncap,ok_cap_away,ok_reach_liquid,ok_recap,ok_place,first_failure,success,blade_slip_turns,error
A-30ml-f0.80-p+0.0-above-y90-x+0.0-y+0.0,A,yaw,30,0.8,0,above,90,0,0,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,58.12,28.4,163285,0,0,0,5311,0,0,0,1.3274999999999093,,,0.07850271637247744,0.046295111454153014,9.560148717568863,36.041739138576055,27.60154996848948,90.75726420942456,-0.1995361160392617,0,0.007089871032570108,133.30721030061437,0.2733590264764857,39.366622722672425,1.375279221729503,0.5207957879825734,11.00508731130469,,0.1993129159708901,0.04395511290665456,5.853177225625916e-06,-0.0015433905505597156,False,False,True,False,False,False,False,True,table,False,,
A-30ml-f0.50-p+0.0-side-y0-x+0.0-y+0.0,A,approach,30,0.5,0,side,0,0,0,20,31.74802103936399,24.22512009302666,13.950680844635034,32.70782143949743,False,144.04,28.4,84557,381,13307,0,6296,0,0,0,0.0025,,,9.861469309456824,15.147417512880605,18.679544727280895,35.74231964727923,27.60154996848948,91.17188476769893,-0.2009905446306373,381,0.005511823141105336,135.29031002143776,5.264093189325629,49.70333536626996,-21.171643770545007,15.808605968691271,21.69284385663954,,0.20012458598029104,17.201072519696368,0.14077937002364355,0.02573583958152952,False,False,False,False,False,False,False,False,table,False,,
A-30ml-f0.80-p+0.0-above-y0-x+6.0-y+0.0,A,dx,30,0.8,0,above,0,6,0,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,29.8,28.4,103595,700,2582,0,5302,0,0,0,1.3274999999999093,,,3.4504088334681966,7.426136236896626,9.560132300573503,36.042784289074895,27.60154996848948,90.80956066650386,-0.189189364430159,700,0.3192633661840246,136.70662395467374,3.9038627850499026,41.057223090968506,0.22501546040018527,7.874534020564764,9.19098063244802,,0.3727263829187541,3.1559901284510796,5.399738656763834e-06,-0.0015436131546634308,False,False,False,False,False,False,False,True,table,False,,
A-30ml-f0.80-p+0.0-above-y0-x+0.0-y+3.0,A,dy,30,0.8,0,above,0,0,3,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,28.83,28.4,135203,0,0,0,5311,0,0,0,1.3274999999999093,,,0.14367838588807597,0.26569913561564884,9.560148658816264,36.07537396797533,27.60154996848948,90.72936236875073,-0.19450940309507364,0,0.005715025131204252,133.40654016008224,0.10284726091105223,39.38086453442426,1.3622798145160875,0.7018423039755051,10.960720821934766,,0.20009053835507992,3.003390975278517,0.061469418324147054,0.006266792713343682,False,False,True,False,False,False,False,True,table,False,,
A-30ml-f0.50-p+0.0-above-y0-x+0.0-y+6.0,A,dy,30,0.5,0,above,0,0,6,20,31.74802103936399,24.22512009302666,13.950680844635034,32.70782143949743,False,103.4,28.4,131845,0,0,0,5311,0,0,0,1.3274999999999093,,,0.20813339098974973,0.3476662111369646,9.560148745067956,35.79051201167505,27.60154996848948,91.01854532593866,-0.20034553336521072,0,0.003915109254609758,133.70511974986982,0.4870778940620624,24.578227076640868,1.631760264539761,0.19409367998583849,25.6202137488578,,0.20015965798208757,5.971610196493227,0.03900545350974069,0.0008005799423282208,False,False,True,False,False,False,False,True,table,False,,
A-30ml-f0.80-p+0.0-above-y0-x+3.0-y+0.0,A,dx,30,0.8,0,above,0,3,0,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,46.16,28.4,150132,376,3240,0,5310,0,0,0,1.3274999999999093,,,1.168257178233087,2.301710234788029,9.560148487846073,36.038240638843675,27.60154996848948,90.78822714113812,-0.19527950949609074,376,0.007628763641517285,135.29676711985485,2.1276209711518494,41.57304806125711,-0.7331912831444465,2.549633829656054,10.507556720044088,,0.2001393039587724,1.1711147866386928,0.09154899820599344,0.013645042445903047,False,False,True,False,False,False,False,True,table,False,,
A-30ml-f0.50-p+0.0-above-y0-x+3.0-y+0.0,A,dx,30,0.5,0,above,0,3,0,20,31.74802103936399,24.22512009302666,13.950680844635034,32.70782143949743,False,131.02,28.4,144405,268,3944,0,5311,0,0,0,1.3274999999999093,,,1.1914896401762707,2.2593359703334355,9.560148551832965,36.03118882018605,27.60154996848948,90.79863359593362,-0.20011720218958418,268,0.2442938260598023,135.16627233198457,2.827820654029871,27.087460700572805,-0.7487786102874788,2.603815656452235,25.029325842086564,,0.3105605999069435,1.0875870882538305,0.15224173855490059,0.02856945240932858,False,False,True,False,False,False,False,True,table,False,,
A-30ml-f0.80-p+0.0-above-y180-x+0.0-y+0.0,A,yaw,30,0.8,0,above,180,0,0,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,82.85,28.4,163762,0,0,0,5311,0,0,0,1.3274999999999093,,,0.0731280939465748,0.029334052319652068,9.560148720897672,36.04174095869663,27.60154996848948,90.75726055785948,-0.19951954578139447,0,0.007117500970907775,133.30868520237303,0.27524955588401895,39.36687563342002,1.3749555306970251,0.5314536097810997,11.002475630076688,,0.19946820136160942,0.05168440357241051,0.0,-0.0015433673324665557,False,False,True,False,False,False,False,True,table,False,,
A-30ml-f0.80-p+0.0-above-y0-x+0.0-y-6.0,A,dy,30,0.8,0,above,0,0,-6,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,55.22,28.4,173686,0,0,0,5311,0,0,0,1.3274999999999093,,,0.11961228051404575,0.09499742407635763,9.560148757353982,35.463967739544444,27.60154996848948,91.33790849802782,-0.19353337603002924,0,0.007215857621516757,133.5654122338173,0.5499220741063984,38.78413276550208,1.9591337498905959,0.12221582630035417,11.10275389098267,,0.20009310488154483,5.986306391780532,0.12994156689657244,0.02306057698099686,False,False,True,False,False,False,False,True,table,False,,
A-50ml-f0.25-p+0.0-above-y0-x+0.0-y+0.0,A,nominal,50,0.25,0,above,0,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,29.4,28.4,148017,79592,0,0,0,0,0,0,,9.28849999999986,19.60049999999967,0.3909874595187196,0.6703928759671943,9.567746362649627,38.499966044452364,38.498422743697716,99.19607642500011,4.419520492813272,79592,86.08762065915246,1.169441707832368,0.4205099491759608,6.537986775090556,9.80282713246905,0.624003504409491,44.33545719739385,0.11208343960986922,0.3278242276261851,0.2684968401211131,1.4564287375591707e-05,-0.0015374067310873808,True,True,True,True,True,True,True,True,,True,0.06629686004847134,
A-50ml-f0.25-p-5.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.25,-5,above,0,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,32.31,28.4,38263,3921,0,0,2163,0,0,2765,1.2899999999999134,8.803499999999268,,89.3265110654616,93.12775787187843,9.919593951780062,48.14303250564748,38.498422743697716,89.56118404835638,5.066786084744507,3921,0.4030312967184869,295.2491009512811,88.03139838602104,-8.380978405936105,-87.8776415831801,90.00036872079741,2621157.875422603,,3.5139295661372105,28.300507598833896,90.00031283335628,18.81973395781587,False,False,False,True,False,False,False,False,table,False,1.616601758844462,
A-50ml-f0.25-p+5.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.25,5,above,0,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,35.61,28.4,122999,76379,0,0,0,0,0,0,,8.774999999999233,19.60049999999967,2.573210508248139,4.136234214104607,9.567743742958857,38.4962366330957,38.498422743697716,99.1854926614974,5.202537427377557,76379,85.04877093642088,0.31289239120794005,1.0901790595579717,6.591746448745387,9.66152771743141,3.4773422233614752,43.494182038737954,0.7704291131163246,0.8411279407956833,2.504091074130344,3.088962019344348e-05,-0.0015588647776433693,True,True,True,True,True,True,True,True,,True,0.023764552475437375,
A-30ml-f0.80-p+0.0-above-y0-x+0.0-y+6.0,A,dy,30,0.8,0,above,0,0,6,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,59.71,28.4,141865,0,0,0,5311,0,0,0,1.3274999999999093,,,0.125512234801696,0.202703856060464,9.560148742758852,35.8348744778271,27.60154996848948,90.96664801207143,-0.20029818107236697,0,0.07598240308602254,133.9126475107008,0.646264019464995,39.14070840065258,1.6025745157134397,0.13058080102048664,11.100704230921997,,0.21285887022591796,5.990198847977751,0.09820735947563523,0.01527450499505832,False,False,True,False,False,False,False,True,table,False,,
A-50ml-f0.25-p+10.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.25,10,above,0,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,33.31,28.4,117471,76669,0,0,0,0,0,271,,8.930499999999423,19.60049999999967,5.479147806749085,8.791025249630794,9.567739896345067,38.49413579533255,38.498422743697716,99.17278084010482,4.910736037546992,76669,84.51488138692196,0.6214705883111475,1.4552778441933212,6.621749256314806,9.405668445688297,8.256361185666456,42.07153120477634,0.013390796966231147,0.3283986155000412,30.81765411408127,2.091309789151873e-06,-0.001554094401915814,True,True,False,True,True,True,True,False,lift,False,0.03563274028941155,
A-30ml-f0.80-p-5.0-above-y0-x+0.0-y+0.0,A,pitch,30,0.8,-5,above,0,0,0,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,132.66,28.4,156223,0,0,0,2521,0,0,0,1.1424999999999297,,,0.10751758525826842,0.07428471608602748,18.592163474045737,46.02819440152967,27.60154996848948,80.76501259872093,-0.2001416820820584,0,0.00019454796698215802,141.0535306634363,1.0043582922021506,49.34033724451189,-8.619083779485532,1.4885801627611057,10.767874808080911,,0.2001265959717642,0.03315227985488192,3.306651113363206e-06,-0.0015433672743619805,False,False,False,False,False,False,False,True,table,False,,
A-30ml-f0.80-p+5.0-above-y0-x+0.0-y+0.0,A,pitch,30,0.8,5,above,0,0,0,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,127.27,28.4,146979,3487,2757,0,0,0,0,0,,9.469500000000082,19.60049999999967,1.5301504857151433,3.1640279463409575,9.56774379416149,27.599560446452376,27.60154996848948,99.18897010283631,-0.1469204584010203,3487,0.16020023893708352,125.85642626516389,0.26244982275110296,31.738808461907368,8.977033068310103,3.196684780251465,10.348610293070369,-0.2042407596303553,0.36771110101341753,1.3435346624664408,0.1337250642814593,0.023988318754518595,True,True,True,True,False,False,True,True,cap_away,False,1.576324610342057,
A-50ml-f0.25-p+0.0-above-y0-x-6.0-y+0.0,A,dx,50,0.25,0,above,0,-6,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,11.15,28.4,6727,246,0,0,0,0,0,9193,,,,101.81562081398275,101.9078735486567,9.558063053168219,36.673315205160264,38.498422743697716,98.97622144335483,0.5796273984407102,246,0.33178392623982395,276.1109785444963,93.07152602589342,-7.238193185605355,-87.7561250766064,90.00027012705607,3577838.6908312687,,0.6841371043951017,62.29734507666946,90.00056278002931,19.102235842195025,True,True,False,False,False,False,False,False,lift,False,,
A-30ml-f0.80-p+0.0-side-y0-x+0.0-y+0.0,A,approach,30,0.8,0,side,0,0,0,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,122.0,28.4,91419,371,11469,0,6331,0,0,0,0.0025,,,8.25536041224409,13.470332280967888,18.674591447177168,35.74166379101802,27.60154996848948,91.16728538380147,-0.20079855357067744,371,0.005585841415077595,135.70559498545754,4.680782828617852,50.92202548991218,-8.711070194092258,14.260156167469692,7.564586509534132,,0.2001517315686182,16.404902786189417,1.2074182697257333e-06,-0.0015433706776015214,False,False,False,False,False,False,False,False,table,False,,
A-50ml-f0.25-p+0.0-side-y0-x+0.0-y+0.0,A,approach,50,0.25,0,side,0,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,37.29,28.4,147929,79608,0,0,0,0,0,0,,9.28849999999986,19.60049999999967,0.3886899910003539,0.6647365421159926,9.567723158260648,38.49996364343515,38.498422743697716,99.19607877946679,4.422339683224822,79608,86.08971346538105,1.168207463133013,0.41993585767276254,6.537790677289682,9.803004444082191,0.6217574571926512,44.336118512408575,0.1626203945233073,0.34710501479003125,0.2949753007120919,4.597711793052988e-06,-0.001557756135833201,True,True,True,True,True,True,True,True,,True,0.06630462021582113,
A-30ml-f0.80-p+0.0-above-y0-x+0.0-y-3.0,A,dy,30,0.8,0,above,0,0,-3,20,31.74802103936399,38.76019214884267,22.32108935141606,47.24289349531343,False,82.59,28.4,128658,0,0,0,5311,0,0,0,1.3274999999999093,,,0.19636491022153313,0.17994436980774445,9.56014874750203,35.74826695113354,27.60154996848948,91.0623933442649,-0.20031297658451575,0,0.30885539030436,133.26840438019974,0.048300596282443084,39.09889638630719,1.6460992103981276,1.267656742507863,10.822038550783363,,0.36599138628811506,3.0658000059806367,4.517745487845102e-06,-0.0015433672639644418,False,False,True,False,False,False,False,True,table,False,,
A-50ml-f0.25-p+0.0-above-y180-x+0.0-y+0.0,A,yaw,50,0.25,0,above,180,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,28.66,28.4,152301,79567,0,0,0,0,0,0,,9.291999999999865,19.60049999999967,0.3115011208445627,0.5222700697924373,9.567746363422524,38.49996223359834,38.498422743697716,99.19607695841574,4.556798138511023,79567,86.28099701667655,1.1573664895884601,0.3580967024031468,6.5352104813654845,9.80442646608945,0.5139505676368693,44.36786001465351,0.26715761597266763,0.41368335410944956,0.24588709439078313,2.0437136995341064e-05,-0.001551931495242162,True,True,True,True,True,True,True,True,,True,0.06521372165991847,
A-50ml-f0.25-p-20.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.25,-20,above,0,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,83.91,28.4,170172,0,3464,0,3192,0,0,0,0.8624999999999604,,,4.1634316729036165,2.6448285283598407,45.35100371764085,83.94361717753723,38.498422743697716,54.14579900621333,-0.20011366896197091,0,0.0015593002191389268,158.8606133426206,8.135843477615312,62.10485652402085,-45.947781668135676,1.3568488572421078,44.11963991649509,,0.20010915735728063,4.153724726203019,0.2426891468484238,0.063280725877873,False,False,False,False,False,False,False,True,table,False,,
A-50ml-f0.50-p-10.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.5,-10,above,0,0,0,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,9.35,28.4,20578,0,0,0,1427,0,0,93,1.1199999999999322,,,2.636791431917471,11.559932315149464,63.37680477231905,58.6905847909515,38.498422743697716,1.8209397099182125,1.1786494838430805,0,0.3084405946249318,200.46380309695786,8.389553118435675,120.64761150639362,-90.23783940191231,0.8525079133992938,30.28394510653201,,1.8610761161114504,6.517316425066816,0.03738161130722989,0.0019483162340700466,False,False,False,False,False,False,False,True,table,False,,
A-50ml-f0.25-p+0.0-above-y0-x+6.0-y+0.0,A,dx,50,0.25,0,above,0,6,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,25.69,28.4,99261,77051,0,0,0,0,0,0,,8.203999999998535,19.60049999999967,3.518242483060403,6.864868165935866,9.567746348265716,38.5000334658009,38.498422743697716,99.1959278747388,6.716353562308333,77051,78.45698610143269,0.479757567052332,8.809604632808599,7.916380458453937,9.40649168552435,6.816258730242184,42.502942132885224,4.889023722116153,4.892667749096558,3.0676635967771824,0.35807158369148706,0.0991458600938049,True,True,False,True,True,True,False,True,lift,False,0.09655281336023269,
A-50ml-f0.25-p+0.0-above-y0-x+0.0-y-3.0,A,dy,50,0.25,0,above,0,0,-3,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,21.3,28.4,123962,79668,0,0,0,0,0,0,,8.508999999998908,19.601999999999666,0.7603217342603552,1.0450417238013605,9.567746361382232,38.36536392824013,38.498422743697716,99.31835270133212,5.529640461926985,79668,86.05677890906047,0.35319485829334085,1.278909096344171,6.46378735068113,9.900360682183,1.3497519395840376,44.12173041686116,0.46467022988583756,0.571884299468979,3.11441844747256,0.0939292525062709,0.019138873570741056,True,True,True,True,True,True,True,True,,True,0.07296542252491416,
A-50ml-f0.25-p+20.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.25,20,above,0,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,58.79,28.4,118422,76655,0,0,0,0,0,518,,9.289499999999862,19.60049999999967,9.62606354932851,17.197415981775872,9.567930549912694,38.494577821781725,38.498422743697716,99.14347727454494,4.107112633595894,76655,81.70213260584958,1.2570942134707443,3.9432232663192504,6.567703696864551,8.240015972487594,16.560529824285403,39.50328443884533,0.6420073602973363,0.7098867255830262,38.3001302978306,1.6510708451215683,0.47384315968306673,True,True,False,True,True,True,True,False,lift,False,0.05069922744294559,
A-50ml-f0.25-p+0.0-above-y0-x+0.0-y+6.0,A,dy,50,0.25,0,above,0,0,6,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,20.61,28.4,137620,77238,513,0,0,0,0,0,,9.1569999999997,19.60049999999967,4.358165474344983,7.604665479525178,9.56774636448926,37.370167890686425,38.498422743697716,100.55562838266059,4.8275118944157285,77238,87.60424074752694,0.7161514154574973,0.0741787325433433,5.352237771837527,10.98444349807741,0.5476987906053512,44.35792367627488,1.0150049090210722,1.0689564761289003,6.235399419653262,3.8816197012108256e-05,-0.0015611678543465152,True,True,False,True,True,False,False,True,lift,False,0.35587937943975323,
A-50ml-f0.25-p+0.0-above-y90-x+0.0-y+0.0,A,yaw,50,0.25,0,above,90,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,47.42,28.4,154064,79584,0,0,0,0,0,0,,9.291999999999865,19.60049999999967,0.31784795196013393,0.5350179459616393,9.567746363434368,38.49996459917002,38.498422743697716,99.19607450428713,4.560823250076229,79584,86.24833340904286,1.1550673631505657,0.3638495104018909,6.534787401232579,9.804966447057057,0.5275716860905947,44.363849622681606,0.3294839988037963,0.4549866933291597,0.21708163059456426,1.8763606237962374e-05,-0.0015595118773870736,True,True,True,True,True,True,True,True,,True,0.06518058087582894,
A-50ml-f0.25-p+0.0-diagonal-y0-x+0.0-y+0.0,A,approach,50,0.25,0,diagonal,0,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,55.06,28.4,149308,79588,0,0,0,0,0,0,,9.28849999999986,19.60049999999967,0.39540189249980906,0.6798528028689031,6.76541146042842,38.49996563038064,38.498422743697716,99.1960769009467,4.42342858902707,79588,86.08393558475545,1.1673490612681725,0.4227919250466254,6.537896146782958,9.802973076264932,0.6294775764851471,44.33384543636325,0.15803624981353934,0.34374217193753326,0.31684533648781543,5.533085616490783e-06,-0.0015577913035308606,True,True,True,True,True,True,True,True,,True,0.066259746572129,
A-50ml-f0.25-p+0.0-above-y270-x+0.0-y+0.0,A,yaw,50,0.25,0,above,270,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,50.8,28.4,144566,79604,0,0,0,0,0,0,,9.28799999999986,19.60049999999967,0.397828798675276,0.6426728068994992,9.567746362783138,38.49996433483964,38.498422743697716,99.1960754128855,4.43463737318088,79604,85.97156863970737,1.1699984908727026,0.43350701640069883,6.536823693679836,9.80422597514674,0.6410851324627101,44.33042774883441,0.1494518231915019,0.3512345881902621,0.2708302780647055,2.3844600278602423e-05,-0.001526834238201739,True,True,True,True,True,True,True,True,,True,0.06494548436677633,
A-50ml-f0.25-p+0.0-above-y0-x+0.0-y-6.0,A,dy,50,0.25,0,above,0,0,-6,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,40.77,28.4,120024,78412,0,0,0,0,0,0,,8.857999999999334,19.60049999999967,1.243097955854954,1.7904698112384339,9.567746360301117,38.24556814717613,38.498422743697716,99.453989123643,4.983736836093031,78412,85.1341527013514,0.5821890932751964,1.959755492706037,6.3095544949926285,10.083790995565584,1.798070921196466,43.989644875779945,0.28257567430509656,0.4187122884329244,6.383017788144622,0.01778041373642156,-0.0021109221073420596,True,True,True,True,True,True,True,True,,True,0.07107599516179317,
A-50ml-f0.50-p+10.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.5,10,above,0,0,0,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,18.79,28.4,118656,76680,0,0,0,0,0,291,,8.937999999999432,19.60049999999967,5.384802788199317,8.834834533357132,9.567739890588928,38.49452133229933,38.498422743697716,99.1716424305783,4.904038141636397,76680,84.54778224738511,0.6228166641674155,1.1652558868513494,20.52721084408971,9.527151265204633,8.211747141133946,28.10071155746008,0.13288716625168143,0.3513875543335279,30.487242324641567,0.09644376318095196,0.019411549676360162,True,True,False,True,True,True,True,False,lift,False,0.050269224551872306,
A-50ml-f0.50-p-5.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.5,-5,above,0,0,0,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,24.52,28.4,43607,3775,0,0,1194,0,0,18031,1.2899999999999134,9.404000000000002,19.60049999999967,92.01550862669244,28.51037531357397,62.4143988844211,48.14307568717805,38.498422743697716,89.55812036302315,4.468420550242033,3775,0.3740417998559993,187.77139806906732,34.349578698247896,115.05853719884678,-88.36865967017123,7.351572386465475,28.35868153754414,1.2767749320335975,1.3071641601681172,14.252340587936974,2.8174259611314034,0.8156518652091668,False,False,False,True,False,False,False,False,table,False,1.6093789996161476,
A-50ml-f0.50-p+0.0-above-y0-x+0.0-y+0.0,A,nominal,50,0.5,0,above,0,0,0,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,24.97,28.4,103914,75273,0,0,0,0,0,3244,,8.271999999998618,19.893999999998986,104.67822731146683,91.03368668827639,9.567739007076263,38.41870430302388,38.498422743697716,99.27745749050388,6.264923944569498,75273,88.3700299409391,0.8965010815564289,0.44061082430784726,20.43841175195546,9.880809654787729,0.23847842655967083,30.464733657652843,5.54773639082064,5.546645902922762,115.83422018938217,89.99980667562149,18.880369339567093,True,True,False,True,True,True,False,False,lift,False,0.3855936530556865,
A-50ml-f0.50-p+0.0-side-y0-x+0.0-y+0.0,A,approach,50,0.5,0,side,0,0,0,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,20.4,28.4,124901,79636,0,0,0,0,0,0,,8.108499999998418,19.992999999998755,0.4967388482110789,0.4825580090311269,9.567723163928468,38.432388138219416,38.498422743697716,99.25615847155773,6.703413091362312,79636,88.54845622436288,1.2000145968053035,0.4553095439459382,20.537998054816132,9.781180492789213,0.24516330859720237,30.462765591656943,2.217665053649352,2.234520614803661,0.5972080581804244,0.05634403925655551,0.007561276510977174,True,True,True,True,True,True,False,True,recap,False,0.23902890582637024,
A-50ml-f0.50-p+0.0-above-y90-x+0.0-y+0.0,A,yaw,50,0.5,0,above,90,0,0,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,20.12,28.4,139214,79314,0,0,0,0,0,0,,8.563499999998974,19.933499999998894,0.3132546602922525,0.5149562679343028,9.567746361430311,38.47471793003538,38.498422743697716,99.21883701230846,5.515590945276608,79314,87.30398711491314,0.563165368483256,0.3381815933558168,20.497550910723003,9.82617571021524,0.5238809022468804,30.380707205012033,0.31640086626612857,0.46750216104042724,0.5227166827850944,0.027695364894838936,-0.0009222381910705598,True,True,True,True,True,True,True,True,,True,0.4397060312757448,
A-50ml-f0.25-p+0.0-above-y0-x-3.0-y+0.0,A,dx,50,0.25,0,above,0,-3,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,61.77,28.4,11017,410,0,0,0,0,0,24613,,,,91.89703215325895,37.97187440512829,63.44717212564362,38.26608279461113,38.498422743697716,88.23922167779008,-0.19537538117703201,410,0.006794833384809891,192.11389544944717,43.47415596119761,102.56382481271245,-88.40501043779298,6.63476490400988,42.55711703991042,,2.0203789490661888,94.82047552891585,89.87209816014033,18.990866700384586,True,True,False,False,False,False,False,False,lift,False,,
A-50ml-f0.25-p-10.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.25,-10,above,0,0,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,109.48,28.4,117202,0,0,0,2519,0,0,20556,1.1199999999999322,25.92499999998493,25.92549999998493,91.0854376775454,38.60069563283556,44.58023339713364,58.74854455617441,38.498422743697716,78.9382998360996,-0.2001055105908256,0,0.0003245633998443462,142.80374043196127,6.403395037555462,27.194088591565237,-11.020841297871412,1.496921352462897,44.078376932378674,11.14602275044834,11.42540606309669,54.06866520272778,90.00127938979735,18.820077482546317,False,False,False,False,False,False,False,False,table,False,0.0034418872504894233,
A-50ml-f0.25-p+0.0-above-y0-x+3.0-y+0.0,A,dx,50,0.25,0,above,0,3,0,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,64.81,28.4,125225,61836,0,0,0,0,0,0,,8.186499999998514,20.08049999999855,2.8011001872540273,4.327852942558531,9.567746362564224,38.489760551825086,38.498422743697716,99.20656597067602,6.398096133782408,61836,84.85268773333866,1.3025618133769492,4.699807868593995,6.9509900169617564,9.623304965402077,3.059721089857308,43.617531336788275,2.4956068683968287,2.5115434647752064,2.1988047710443297,0.00012057569266453892,-0.0015392659155977879,True,True,True,True,True,True,False,True,recap,False,0.1581757761841137,
A-50ml-f0.50-p+0.0-above-y0-x-3.0-y+0.0,A,dx,50,0.5,0,above,0,-3,0,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,18.29,28.4,25714,283,0,0,0,0,0,57827,,,,7.658520257486002,3.097948487150403,9.568007637085909,38.50018379880918,38.498422743697716,89.53308273540787,0.23909409983156882,283,0.2915436832363558,121.43367834050427,32.83037963352738,36.74793448759976,-7.144028634758673,2.6507831773297763,29.753993673057927,,0.3776235134542664,30.413896574743315,4.436338000413295e-06,-0.0015700728432920862,True,True,False,False,False,False,False,False,lift,False,,
A-50ml-f0.50-p+5.0-above-y0-x+0.0-y+0.0,A,pitch,50,0.5,5,above,0,0,0,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,41.93,28.4,119777,76381,0,0,0,0,0,0,,8.756999999999211,19.60049999999967,2.6786847509946234,4.215586362399553,9.567743738344667,38.496284142694726,38.498422743697716,99.18285636452205,5.256698443393895,76381,85.1220346428894,0.27337959048270805,0.6660911749142994,20.542700974173638,9.7192829890822,3.516096880911783,29.498500979828282,0.78963918353805,0.8555962067133269,2.6206703867432157,2.7875415369281657e-05,-0.0015768606500949753,True,True,True,True,True,True,True,True,,True,0.025137698603347858,
A-50ml-f0.50-p+0.0-above-y0-x+3.0-y+0.0,A,dx,50,0.5,0,above,0,3,0,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,18.52,28.4,104547,76992,0,0,0,0,0,0,,7.537499999998542,20.520499999997526,2.0528800474721294,3.7953471237889564,9.567746354568529,38.49276867236217,38.498422743697716,99.19602738108816,8.215332963395577,76992,85.31578348029831,2.4057112301806427,3.204176802956015,20.967616536932418,9.535238585357735,3.579654469997479,29.47971767812625,2.3385754022438725,2.3466032917714887,1.2403075898651978,0.2256824618844843,0.05749836462420505,True,True,True,True,True,True,False,True,recap,False,-0.18099065597921252,
