id,design,varied,bottle,fill,pitch,approach,yaw,dx,dy,neck_mm,bottle_d_mm,liquid_mm,liquid_g,dive_target_mm,diverged,wall_s,sim_s,contacts_pads_bottle,contacts_blades_cap,contacts_pipette_bottle,contacts_pipette_clamp,contacts_rig_floor,contacts_pads_floor,contacts_pipette_floor,contacts_rig_bottle,contacts_clamp_rig,contacts_clamp_pads,contacts_pipette_rig,table_hit_s,thread_released_s,thread_reengaged_s,slip_mm,tilt_in_hand_deg,track_worst,pad_height_mm,pad_planned_mm,lift_mm,cap_rise_mm,blade_contacts,cap_off_axis_mm,cap_to_seat_mm,tip_off_axis_mm,tip_height_mm,tip_submerged_mm,bottle_tilt_dive_deg,liquid_to_shoulder_mm,recap_lift_mm,cap_end_mm,placed_error_mm,placed_tilt_deg,placed_z_mm,ok_table,ok_rig_clear,ok_grip,ok_lift,ok_uncap,ok_cap_away,ok_reach_liquid,ok_recap,ok_place,first_failure,success,blade_slip_turns,seated,seat_torque_Nm,seat_extra_turns,seat_hold_s,error
B-100ml-f0.50-p-3.7-above-y214-x-1.1-y-2.3,B,all,100,0.5,-3.7,above,214,-1.1,-2.3,28,47.4252440598675,34.22604891043942,47.70813671160743,11.415172021995819,False,32.13,28.4,53664,2413,6558,0,0,0,0,35905,0,0,0,,7.354999999998643,,50.96976655139131,46.2794121310176,9.56789619425158,58.321110934898655,58.874954642185315,97.74211838203324,14.819927236727537,2413,358.4532589300612,447.4182889716391,14.304012796487886,106.6738814805235,-67.38089678105425,28.570477227055,30.274526687354182,,5696.121215609035,34.970419795245164,5.680756967658697,2.129970575770141,True,True,True,False,True,False,False,False,False,lift,False,0.6416334387663085,False,,,0.0,
B-50ml-f0.80-p-12.2-side-y226-x-0.0-y+2.8,B,all,50,0.8,-12.2,side,226,-0.0,2.8,25,37.64144115524114,44.7495330458836,37.6638148873315,42.703700374388454,False,48.02,28.4,63963,1190,2052,0,3735,0,0,0,0,0,0,0.0025,,,19.873066374847667,22.115369883752077,53.04122938515713,49.27421246638196,37.498422743697716,87.8117677198817,-0.19672039421965437,1190,0.008552732460294612,153.4537913572363,18.715119601979335,62.11087775640308,-17.365947334896436,7.64794443063923,11.488842247186735,,0.20002421297199263,33.20252744785245,2.7433338406396603,0.8028772533205129,False,True,False,False,False,False,False,False,False,table,False,,False,,,0.0,
B-50ml-f0.80-p+14.6-side-y2-x-3.7-y-4.7,B,all,50,0.8,14.6,side,2,-3.7,-4.7,25,37.64144115524114,44.7495330458836,37.6638148873315,42.703700374388454,False,36.04,28.4,69766,19118,7757,0,0,0,0,38266,0,0,0,,9.446000000000053,,58.939810544066454,53.93621295620243,9.561900339874287,37.4223571966213,37.498422743697716,99.26692231205965,0.232304689129742,19118,94.97351447534443,9.957165699180573,9.224120903839918,90.41857267520494,-25.917497245056126,42.35770976946551,-1.6258186007689097,,1197.542445147936,163.58821506348835,90.0002024983884,19.09210504886723,True,True,True,False,True,False,False,False,False,lift,False,1.747287522961227,False,,,0.0,
B-100ml-f0.25-p+9.2-diagonal-y16-x+0.7-y+2.9,B,all,100,0.25,9.2,diagonal,16,0.7,2.9,28,47.4252440598675,17.11302445521971,23.854068355803715,-5.697852433223887,False,34.53,28.7,100809,79429,0,0,0,0,0,0,0,0,0,,9.282999999999854,19.60049999999967,11.776902765878871,12.558625252243681,6.765450368565587,58.43866702800743,58.874954642185315,99.87484705746186,4.893188116986247,79429,84.70157414901183,0.7645436863746963,2.716461015730738,22.59610762079508,-2.8196784703347353,6.723402156363884,56.588147927349404,0.1558208301366534,0.3659971186570202,7.859490848866032,1.7413646664521338,0.6507698755483922,True,True,True,False,True,True,False,True,True,lift,False,0.05685120404454526,True,0.16143430188910873,0.19422566954810822,0.299,
B-50ml-f0.50-p-11.9-side-y139-x+3.3-y+1.5,B,all,50,0.5,-11.9,side,139,3.3,1.5,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,48.42,28.4,46135,1289,6340,0,3696,0,0,0,0,0,0,0.0025,,,25.25925323216834,26.3638015019387,51.78764726639908,48.89920810904514,37.498422743697716,88.31569941124461,-0.19652907183415058,1289,0.010089636751774544,157.15785716511576,21.29878779157023,51.69221158989972,-17.697303579691194,9.197401094995616,27.8037250335121,,0.20013163196033085,19.23314324242846,0.2561953989607281,0.06662825601528671,False,True,False,False,False,False,False,False,False,table,False,,False,,,0.0,
B-60ml-f0.50-p+0.5-diagonal-y43-x-2.2-y-5.7,B,all,60,0.5,0.5,diagonal,43,-2.2,-5.7,25,40.0,29.473137609610237,28.356481481481474,21.973137609610234,False,20.22,28.4,9572,1140,0,0,0,0,0,3191,0,0,5619,,,,270.51155198436766,72.17452278791708,6.765410664682142,43.18553241520743,43.1,97.62350529886133,0.33831188179705984,1140,0.004065848818070939,342.7677065831825,283.2333162684394,-70.34390203561068,-125.02199943682352,90.00004016386623,25677941.0147239,,0.006834551513954168,267.02446365367706,90.00004007486251,19.998840384416514,True,False,True,False,False,False,False,False,False,rig_clear,False,,False,,,0.0,
B-50ml-f0.25-p-15.0-above-y328-x+2.5-y+2.6,B,all,50,0.25,-15.0,above,328,2.5,2.6,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,39.57,28.4,63070,0,12100,0,2422,0,0,4668,0,0,0,1.1349999999999305,,,72.09516401810546,89.078239571772,21.77253203630584,56.10038270688004,37.498422743697716,80.42458295564921,-0.19520383774138117,0,0.006906874688319686,143.8398911637716,10.735325100792048,63.710210151758176,-43.152089801350336,14.562845795323842,40.13709294454062,,0.5123520325313058,19.34444507576078,90.00059227253347,19.11349906583911,False,True,False,False,False,False,False,False,False,table,False,,False,,,0.0,
B-60ml-f0.80-p+14.0-side-y148-x-5.6-y+3.6,B,all,60,0.8,14.0,side,148,-5.6,3.6,25,40.0,47.15702017537638,45.37037037037036,39.65702017537638,False,18.05,28.4,8924,391,0,0,0,0,0,2242,0,0,6296,,,,105.52290740932958,84.30084994678914,11.633569908878219,42.33038004686723,43.1,102.33757231523599,0.2633415443688003,391,0.004073850608382633,284.3222484993138,135.92874443260678,-55.021241326929896,-135.91703120433647,90.00010417498687,9899936.047335288,,2.988704428337535,113.32481907543468,90.0033633226457,20.317503564503905,True,False,True,False,False,False,False,False,False,rig_clear,False,,False,,,0.0,
B-100ml-f0.50-p+19.9-above-y272-x-0.6-y-4.2,B,all,100,0.5,19.9,above,272,-0.6,-4.2,28,47.4252440598675,34.22604891043942,47.70813671160743,11.415172021995819,False,36.37,28.7,82961,70969,0,0,0,0,0,78,0,0,0,,9.358999999999947,19.60049999999967,50.936900870659706,37.82785252644707,9.568224353522808,58.5446187337204,58.874954642185315,99.86515216849055,3.5033499464708626,70969,85.27990826678436,1.9806076278321068,3.56358272762132,27.015177566757547,10.77787576809161,20.49956813217384,33.95494699226899,6.731344680093347,6.753018112809602,39.59966199768822,0.6458884126273334,0.23784623970995664,True,True,True,False,True,True,True,False,False,lift,False,0.11387318665724333,True,0.5226613662104661,0.19711079264169323,0.304,
B-100ml-f0.80-p-12.9-diagonal-y12-x+3.1-y+3.8,B,all,100,0.8,-12.9,diagonal,12,3.1,3.8,28,47.4252440598675,54.761678256703064,76.3330187385719,31.950801368259466,False,37.72,28.4,54176,52949,0,0,0,0,0,0,0,0,0,,9.330499999999912,,22.83807148704381,23.21191537881977,6.765417644097452,58.1194852755066,58.874954642185315,100.05559938980828,3.708231008298049,52949,87.90758040896132,1.4318084231613815,4.062592494115876,47.18493526675397,11.215298763008114,14.199343263884304,16.02532790802526,,15.865246545947127,2.333731270514896,0.4395747093556508,0.15496324388847557,True,True,True,False,True,True,True,False,True,lift,False,0.03844315394734569,False,,,0.0,
B-50ml-f0.25-p+5.9-side-y220-x+3.7-y+0.3,B,all,50,0.25,5.9,side,220,3.7,0.3,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,39.89,28.73,65283,80633,0,0,0,0,0,0,0,0,0,,8.52699999999893,19.609999999999648,1.7379781937221659,1.680366113094123,7.329350839847002,37.44152370306652,37.498422743697716,99.23813316140898,5.507525746476228,80633,80.93394218414925,0.27783324825065897,6.289169049325057,6.581827459574339,9.625499725167671,1.1616238990863956,44.177142018929516,2.351761306114687,2.3677373791509364,2.3226996225909997,0.21572044689205486,0.05426393742456002,True,True,True,True,True,True,True,False,True,recap,False,0.10364631035366909,True,0.24026988733439947,0.21579247344245986,0.331,
B-100ml-f0.50-p+16.5-above-y172-x+0.7-y+0.5,B,all,100,0.5,16.5,above,172,0.7,0.5,28,47.4252440598675,34.22604891043942,47.70813671160743,11.415172021995819,False,40.61,31.4,72993,91174,0,0,0,0,0,0,0,0,0,,9.265499999999832,19.60049999999967,11.8055508414367,13.962955120406571,9.567736287879006,58.87972079380906,58.874954642185315,99.33324180433029,5.133411699194373,91174,82.89752971105236,0.7569429075967096,4.6308757130991545,26.891168991418482,9.029248279853185,12.715326589463952,37.1515093628157,0.02475767272190174,0.2766158071943288,13.153129636087485,0.27349753922762643,0.08956250730615278,True,True,True,False,True,True,True,True,False,lift,False,0.06325688032812542,False,,,3.0,
B-50ml-f0.50-p-11.9-side-y118-x+2.5-y+3.4,B,all,50,0.5,-11.9,side,118,2.5,3.4,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,56.22,28.75,47127,1926,10172,0,3678,0,0,0,0,0,0,0.0025,7.665999999998471,21.465999999995322,37.38306143646276,39.59782996758695,51.795678777988904,48.61344128857693,37.498422743697716,90.26666284029871,4.026774468123592,1926,0.5701414249586457,147.85517711186532,15.143586150819173,62.63029653056523,-28.430526855203446,16.84997836682773,25.42616630611426,2.0122275023296092,2.285543403862006,2.7388275626544205,0.6797109498883456,0.1871238282603424,False,True,False,False,True,False,False,False,True,table,False,0.9552924727459551,True,0.3509513958257091,0.2255859931087906,0.346,
B-100ml-f0.50-p-0.9-above-y193-x-1.2-y+3.4,B,all,100,0.5,-0.9,above,193,-1.2,3.4,28,47.4252440598675,34.22604891043942,47.70813671160743,11.415172021995819,False,20.39,28.4,9802,1477,0,0,0,0,0,88,0,0,5959,,,,150.23570364231009,90.24390529357053,9.567746404139834,58.30021254061588,58.874954642185315,99.84396147568377,0.43887117612533,1477,0.004234598462644361,361.49406915453795,157.02291744706065,-88.11956638594438,-124.85461599325942,89.99991172921578,-13997034.28081129,,0.005012852660947155,128.07353185085805,89.99991167382514,23.71131816707735,True,False,True,False,False,False,False,False,False,rig_clear,False,,False,,,0.0,
