id,design,varied,bottle,fill,pitch,approach,yaw,dx,dy,neck_mm,bottle_d_mm,liquid_mm,liquid_g,dive_target_mm,diverged,wall_s,sim_s,contacts_pads_bottle,contacts_blades_cap,contacts_pipette_bottle,contacts_pipette_clamp,contacts_rig_floor,contacts_pads_floor,contacts_pipette_floor,contacts_rig_bottle,table_hit_s,thread_released_s,thread_reengaged_s,slip_mm,tilt_in_hand_deg,track_worst,pad_height_mm,pad_planned_mm,lift_mm,cap_rise_mm,blade_contacts,cap_off_axis_mm,cap_to_seat_mm,tip_off_axis_mm,tip_height_mm,tip_submerged_mm,bottle_tilt_dive_deg,liquid_to_shoulder_mm,recap_lift_mm,cap_end_mm,placed_error_mm,placed_tilt_deg,placed_z_mm,ok_table,ok_grip,ok_lift,ok_uncap,ok_cap_away,ok_reach_liquid,ok_recap,ok_place,first_failure,success,blade_slip_turns,error
B-60ml-f0.50-p+19.8-above-y201-x-2.6-y+0.5,B,all,60,0.5,19.8,above,201,-2.6,0.5,25,40.0,29.473137609610237,28.356481481481474,21.973137609610234,False,26.83,28.4,101483,75477,0,0,0,0,0,597,,8.759999999999215,19.60049999999967,13.50286046253322,20.0557025059852,9.568737624339796,43.97464045099989,44.1,99.27760545990755,5.452298466977284,75477,85.64303487934856,0.6421784090726546,0.35637507537830754,22.658458339465774,8.918033747218029,19.07804518074402,27.55152688415456,1.6960302230607986,1.729817044710793,38.16611092701118,3.1945284701302396e-05,-0.0015696605914152474,True,True,False,True,True,True,False,False,lift,False,0.024686369151168716,
B-100ml-f0.50-p-7.5-side-y92-x-1.9-y+2.5,B,all,100,0.5,-7.5,side,92,-1.9,2.5,28,47.4252440598675,34.22604891043942,47.70813671160743,11.415172021995819,False,38.57,28.4,58601,23087,5238,0,0,0,0,24091,,7.039499999998818,,18.491481339920654,19.522814973860736,9.561892710019352,59.13125647433205,59.874954642185315,96.71714399740577,15.11805173984615,23087,101.8018807234345,11.880881705005654,9.98349396417561,113.62939438330164,-74.77912040396978,7.8635740080548455,39.03895843767341,,14.87028304125136,21.531132598189732,0.03661712373408555,0.004186055919308943,True,True,False,True,False,False,False,False,lift,False,0.2548670684504643,
B-50ml-f0.25-p-17.3-side-y102-x-4.4-y+0.3,B,all,50,0.25,-17.3,side,102,-4.4,0.3,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,76.83,28.4,124203,0,6418,0,4142,12,0,0,0.0025,,,14.780728083747555,10.67152582987857,86.58462660654563,75.00793935433515,38.498422743697716,63.78563775502048,-0.20005509720784354,0,0.0010563072044583227,167.42815480589468,15.011163979946938,62.09759344147977,-42.26790280897151,10.48060002945215,41.39879947426835,,0.20012212095972534,28.58684915803439,0.1076643704476989,0.023157307277542973,False,False,False,False,False,False,False,False,table,False,,
B-60ml-f0.50-p-18.3-above-y59-x-6.0-y+1.9,B,all,60,0.5,-18.3,above,59,-6.0,1.9,25,40.0,29.473137609610237,28.356481481481474,21.973137609610234,False,46.21,28.4,38769,0,0,0,2953,0,0,76562,0.9624999999999494,,,0.9991085125214962,0.9141297811487976,35.399221734357695,67.17012258192223,44.1,69.49637647770619,-0.19999716018956337,0,0.00454780953627917,127.96703117129066,32.01988756424839,44.724446098441916,-23.087455860162656,20.343229897415025,27.103016465843762,,0.2000769782264351,1.9889497983376427,4.408152727972958,1.3790320497354918,False,False,False,False,False,False,False,True,table,False,,
B-50ml-f0.50-p-12.3-diagonal-y37-x+4.6-y+3.5,B,all,50,0.5,-12.3,diagonal,37,4.6,3.5,25,37.64144115524114,27.968458153677254,23.53988430458219,25.922625482182106,False,48.06,28.4,38385,0,1736,0,2749,0,0,0,0.9199999999999541,,,10.439949793324427,10.487688822401983,26.141670502616144,61.101155527289386,38.498422743697716,76.86794553370154,-0.19140031109977917,0,0.007708073681695309,167.92555178910442,23.32165124577685,45.25259495379828,-12.567723968251162,6.479036360652031,28.619340220579282,,0.20061171412428377,18.408191796968907,2.3806753057290932,0.6934218505550686,False,False,False,False,False,False,False,False,table,False,,
B-100ml-f0.80-p+17.4-diagonal-y164-x-2.9-y-0.3,B,all,100,0.8,17.4,diagonal,164,-2.9,-0.3,28,47.4252440598675,54.761678256703064,76.3330187385719,31.950801368259466,False,59.06,28.4,61887,2516,2977,0,0,0,0,18213,,,,63.866647820915084,44.174620678593485,7.693125284077711,59.68657192727327,59.874954642185315,101.2626515088857,-0.1952864976248886,2516,0.0074704866900049665,128.8580618660721,24.22951898981761,81.7444943624267,-5.573336539263229,39.50559309234144,3.7020032510840726,,0.46432439029959366,52.31382629356783,89.99995598348056,23.924353273966112,True,True,False,False,False,False,False,False,lift,False,,
B-60ml-f0.25-p-15.1-diagonal-y98-x+5.7-y+0.8,B,all,60,0.25,-15.1,diagonal,98,5.7,0.8,25,40.0,14.736568804805119,14.178240740740737,7.236568804805119,False,36.75,28.4,48668,0,1902,0,2789,0,0,0,0.902499999999956,,,29.97159074990104,26.23247787253925,27.511663719787922,69.43125905477851,44.1,75.78046789546345,-0.19348278908040695,0,0.007262470800044873,167.97427275654195,31.8583476920061,44.434174007107195,-7.582334810847691,30.06058760798176,38.09573195862473,,0.20007781187194817,24.924014842334532,0.3717837369047229,0.11003214969314791,False,False,False,False,False,False,False,False,table,False,,
B-50ml-f0.25-p+15.1-above-y351-x+0.1-y-5.1,B,all,50,0.25,15.1,above,351,0.1,-5.1,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,27.87,28.4,111280,77623,0,0,0,0,0,462,,8.643499999999072,19.60049999999967,9.506037800656246,14.206799310225376,9.56780416190501,38.34994052070795,38.498422743697716,99.33416690580582,5.348955901468791,77623,85.00765609029638,0.05723050191406497,1.4422030236767074,6.407312783415046,9.32748564158968,13.364909385232348,40.51158801614978,0.12438419228234525,0.37035272513430173,35.25075522701338,0.7579392859465435,0.21361975052140475,True,True,False,True,True,True,True,False,lift,False,0.06909481917282598,
B-60ml-f0.25-p-19.3-diagonal-y282-x-4.8-y+2.8,B,all,60,0.25,-19.3,diagonal,282,-4.8,2.8,25,40.0,14.736568804805119,14.178240740740737,7.236568804805119,False,54.26,28.4,114296,0,6662,0,3096,0,0,0,0.7599999999999717,,,26.47907914164906,17.095960529009616,37.71656351050892,79.1454470126732,44.1,65.16907845873979,-0.2003310659240004,0,0.002599954271270702,166.27776691154742,15.72028724518941,64.99920632742622,-42.23563642435424,14.647276215285723,43.80891898614922,,0.2000941481394456,28.23215372350014,0.30863261917867907,0.0892527107046713,False,False,False,False,False,False,False,False,table,False,,
B-50ml-f0.25-p-8.6-diagonal-y359-x-5.9-y+0.4,B,all,50,0.25,-8.6,diagonal,359,-5.9,0.4,25,37.64144115524114,13.984229076838627,11.769942152291096,11.93839640534348,False,53.06,28.4,64239,344,2858,0,2467,0,0,0,1.0599999999999388,,,74.98501204149063,51.08033327528467,17.401957546280617,54.44959076685658,38.498422743697716,83.66965875701443,-0.20075969683988615,344,0.003909346764867628,147.68134327898005,25.356045872495006,84.27468446785991,-20.429085501126266,53.19483554915738,21.975631607258368,,0.2093285371099432,64.62685100962341,90.0005806592707,18.846131434740617,False,False,False,False,False,False,False,False,table,False,,
